scientific_name_id,name_latin,name_nb,matrix_coordinate,axis_ka,axis_uf,axis_ki,constancy_m7,constancy_label,v30_lm_ka_trinn,v30_lm_uf_trinn,v30_lm_vm_trinn,alignment_status,notes
99867,Agrostis capillaris,engkvein,KA.f/UF.a/KI.0a,f,a,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
99867,Agrostis capillaris,engkvein,KA.f/UF.a/KI.bc,f,a,bc,2,"1/32 – 1/8 (–0,125)",,,,pending,
99867,Agrostis capillaris,engkvein,KA.f/UF.b/KI.0a,f,b,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
99867,Agrostis capillaris,engkvein,KA.f/UF.b/KI.bc,f,b,bc,2,"1/32 – 1/8 (–0,125)",,,,pending,
99867,Agrostis capillaris,engkvein,KA.f/UF.c/KI.0a,f,c,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
99867,Agrostis capillaris,engkvein,KA.f/UF.d/KI.0a,f,d,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
99867,Agrostis capillaris,engkvein,KA.f/UF.e/KI.0a,f,e,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
99867,Agrostis capillaris,engkvein,KA.f/UF.f/KI.0a,f,f,0a,1,"< 1/32 (0,03125)",,,,pending,
99867,Agrostis capillaris,engkvein,KA.g/UF.a/KI.0a,g,a,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
99867,Agrostis capillaris,engkvein,KA.g/UF.a/KI.bc,g,a,bc,2,"1/32 – 1/8 (–0,125)",,,,pending,
99867,Agrostis capillaris,engkvein,KA.g/UF.b/KI.0a,g,b,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
99867,Agrostis capillaris,engkvein,KA.g/UF.b/KI.bc,g,b,bc,2,"1/32 – 1/8 (–0,125)",,,,pending,
99867,Agrostis capillaris,engkvein,KA.g/UF.c/KI.0a,g,c,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
99867,Agrostis capillaris,engkvein,KA.g/UF.d/KI.0a,g,d,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
99867,Agrostis capillaris,engkvein,KA.g/UF.e/KI.0a,g,e,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
99867,Agrostis capillaris,engkvein,KA.g/UF.f/KI.0a,g,f,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
99867,Agrostis capillaris,engkvein,KA.h/UF.a/KI.0a,h,a,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
99867,Agrostis capillaris,engkvein,KA.h/UF.a/KI.bc,h,a,bc,2,"1/32 – 1/8 (–0,125)",,,,pending,
99867,Agrostis capillaris,engkvein,KA.h/UF.b/KI.0a,h,b,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
99867,Agrostis capillaris,engkvein,KA.h/UF.b/KI.bc,h,b,bc,2,"1/32 – 1/8 (–0,125)",,,,pending,
99867,Agrostis capillaris,engkvein,KA.h/UF.c/KI.0a,h,c,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
99867,Agrostis capillaris,engkvein,KA.h/UF.c/KI.bc,h,c,bc,2,"1/32 – 1/8 (–0,125)",,,,pending,
99867,Agrostis capillaris,engkvein,KA.h/UF.d/KI.0a,h,d,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
99867,Agrostis capillaris,engkvein,KA.h/UF.d/KI.bc,h,d,bc,2,"1/32 – 1/8 (–0,125)",,,,pending,
99867,Agrostis capillaris,engkvein,KA.h/UF.e/KI.0a,h,e,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
99867,Agrostis capillaris,engkvein,KA.h/UF.e/KI.bc,h,e,bc,2,"1/32 – 1/8 (–0,125)",,,,pending,
99867,Agrostis capillaris,engkvein,KA.h/UF.f/KI.0a,h,f,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
99867,Agrostis capillaris,engkvein,KA.h/UF.f/KI.bc,h,f,bc,1,"< 1/32 (0,03125)",,,,pending,
99867,Agrostis capillaris,engkvein,KA.h/UF.g/KI.0a,h,g,0a,1,"< 1/32 (0,03125)",,,,pending,
99867,Agrostis capillaris,engkvein,KA.i/UF.a/KI.0a,i,a,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
99867,Agrostis capillaris,engkvein,KA.i/UF.a/KI.bc,i,a,bc,2,"1/32 – 1/8 (–0,125)",,,,pending,
99867,Agrostis capillaris,engkvein,KA.i/UF.b/KI.0a,i,b,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
99867,Agrostis capillaris,engkvein,KA.i/UF.b/KI.bc,i,b,bc,2,"1/32 – 1/8 (–0,125)",,,,pending,
99867,Agrostis capillaris,engkvein,KA.i/UF.c/KI.0a,i,c,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
99867,Agrostis capillaris,engkvein,KA.i/UF.c/KI.bc,i,c,bc,2,"1/32 – 1/8 (–0,125)",,,,pending,
99867,Agrostis capillaris,engkvein,KA.i/UF.d/KI.0a,i,d,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
99867,Agrostis capillaris,engkvein,KA.i/UF.d/KI.bc,i,d,bc,2,"1/32 – 1/8 (–0,125)",,,,pending,
99867,Agrostis capillaris,engkvein,KA.i/UF.e/KI.0a,i,e,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
99867,Agrostis capillaris,engkvein,KA.i/UF.e/KI.bc,i,e,bc,2,"1/32 – 1/8 (–0,125)",,,,pending,
99867,Agrostis capillaris,engkvein,KA.i/UF.f/KI.0a,i,f,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
99867,Agrostis capillaris,engkvein,KA.i/UF.f/KI.bc,i,f,bc,1,"< 1/32 (0,03125)",,,,pending,
99867,Agrostis capillaris,engkvein,KA.i/UF.g/KI.0a,i,g,0a,1,"< 1/32 (0,03125)",,,,pending,
102273,Ajuga pyramidalis,jonsokkoll,KA.e/UF.a/KI.0a,e,a,0a,1,"< 1/32 (0,03125)",,,,pending,
102273,Ajuga pyramidalis,jonsokkoll,KA.e/UF.b/KI.0a,e,b,0a,1,"< 1/32 (0,03125)",,,,pending,
102273,Ajuga pyramidalis,jonsokkoll,KA.e/UF.c/KI.0a,e,c,0a,1,"< 1/32 (0,03125)",,,,pending,
102273,Ajuga pyramidalis,jonsokkoll,KA.f/UF.a/KI.0a,f,a,0a,3,"1/8 – 3/8 (–0,375)",,,,pending,
102273,Ajuga pyramidalis,jonsokkoll,KA.f/UF.a/KI.bc,f,a,bc,1,"< 1/32 (0,03125)",,,,pending,
102273,Ajuga pyramidalis,jonsokkoll,KA.f/UF.b/KI.0a,f,b,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
102273,Ajuga pyramidalis,jonsokkoll,KA.f/UF.b/KI.bc,f,b,bc,1,"< 1/32 (0,03125)",,,,pending,
102273,Ajuga pyramidalis,jonsokkoll,KA.f/UF.c/KI.0a,f,c,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
102273,Ajuga pyramidalis,jonsokkoll,KA.f/UF.d/KI.0a,f,d,0a,1,"< 1/32 (0,03125)",,,,pending,
102273,Ajuga pyramidalis,jonsokkoll,KA.g/UF.a/KI.0a,g,a,0a,3,"1/8 – 3/8 (–0,375)",,,,pending,
102273,Ajuga pyramidalis,jonsokkoll,KA.g/UF.a/KI.bc,g,a,bc,1,"< 1/32 (0,03125)",,,,pending,
102273,Ajuga pyramidalis,jonsokkoll,KA.g/UF.b/KI.0a,g,b,0a,3,"1/8 – 3/8 (–0,375)",,,,pending,
102273,Ajuga pyramidalis,jonsokkoll,KA.g/UF.b/KI.bc,g,b,bc,1,"< 1/32 (0,03125)",,,,pending,
102273,Ajuga pyramidalis,jonsokkoll,KA.g/UF.c/KI.0a,g,c,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
102273,Ajuga pyramidalis,jonsokkoll,KA.g/UF.d/KI.0a,g,d,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
102273,Ajuga pyramidalis,jonsokkoll,KA.g/UF.e/KI.0a,g,e,0a,1,"< 1/32 (0,03125)",,,,pending,
102273,Ajuga pyramidalis,jonsokkoll,KA.h/UF.a/KI.0a,h,a,0a,3,"1/8 – 3/8 (–0,375)",,,,pending,
102273,Ajuga pyramidalis,jonsokkoll,KA.h/UF.a/KI.bc,h,a,bc,1,"< 1/32 (0,03125)",,,,pending,
102273,Ajuga pyramidalis,jonsokkoll,KA.h/UF.b/KI.0a,h,b,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
102273,Ajuga pyramidalis,jonsokkoll,KA.h/UF.b/KI.bc,h,b,bc,1,"< 1/32 (0,03125)",,,,pending,
102273,Ajuga pyramidalis,jonsokkoll,KA.h/UF.c/KI.0a,h,c,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
102273,Ajuga pyramidalis,jonsokkoll,KA.h/UF.c/KI.bc,h,c,bc,1,"< 1/32 (0,03125)",,,,pending,
102273,Ajuga pyramidalis,jonsokkoll,KA.h/UF.d/KI.0a,h,d,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
102273,Ajuga pyramidalis,jonsokkoll,KA.h/UF.d/KI.bc,h,d,bc,1,"< 1/32 (0,03125)",,,,pending,
102273,Ajuga pyramidalis,jonsokkoll,KA.h/UF.e/KI.0a,h,e,0a,1,"< 1/32 (0,03125)",,,,pending,
102273,Ajuga pyramidalis,jonsokkoll,KA.i/UF.a/KI.0a,i,a,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
102273,Ajuga pyramidalis,jonsokkoll,KA.i/UF.a/KI.bc,i,a,bc,1,"< 1/32 (0,03125)",,,,pending,
102273,Ajuga pyramidalis,jonsokkoll,KA.i/UF.b/KI.0a,i,b,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
102273,Ajuga pyramidalis,jonsokkoll,KA.i/UF.b/KI.bc,i,b,bc,1,"< 1/32 (0,03125)",,,,pending,
102273,Ajuga pyramidalis,jonsokkoll,KA.i/UF.c/KI.0a,i,c,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
102273,Ajuga pyramidalis,jonsokkoll,KA.i/UF.c/KI.bc,i,c,bc,1,"< 1/32 (0,03125)",,,,pending,
102273,Ajuga pyramidalis,jonsokkoll,KA.i/UF.d/KI.0a,i,d,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
102273,Ajuga pyramidalis,jonsokkoll,KA.i/UF.d/KI.bc,i,d,bc,1,"< 1/32 (0,03125)",,,,pending,
102273,Ajuga pyramidalis,jonsokkoll,KA.i/UF.e/KI.0a,i,e,0a,1,"< 1/32 (0,03125)",,,,pending,
99419,Allium ursinum,ramsløk,KA.g/UF.a/KI.0a,g,a,0a,1,"< 1/32 (0,03125)",,,,pending,
99419,Allium ursinum,ramsløk,KA.h/UF.a/KI.0a,h,a,0a,1,"< 1/32 (0,03125)",,,,pending,
99419,Allium ursinum,ramsløk,KA.h/UF.b/KI.0a,h,b,0a,1,"< 1/32 (0,03125)",,,,pending,
99419,Allium ursinum,ramsløk,KA.i/UF.a/KI.0a,i,a,0a,1,"< 1/32 (0,03125)",,,,pending,
99419,Allium ursinum,ramsløk,KA.i/UF.b/KI.0a,i,b,0a,1,"< 1/32 (0,03125)",,,,pending,
102132,Alnus incana,gråor,KA.d/UF.a/KI.0a,d,a,0a,1,"< 1/32 (0,03125)",,,,pending,
102132,Alnus incana,gråor,KA.d/UF.a/KI.bc,d,a,bc,2,"1/32 – 1/8 (–0,125)",,,,pending,
102132,Alnus incana,gråor,KA.d/UF.b/KI.0a,d,b,0a,1,"< 1/32 (0,03125)",,,,pending,
102132,Alnus incana,gråor,KA.d/UF.b/KI.bc,d,b,bc,2,"1/32 – 1/8 (–0,125)",,,,pending,
102132,Alnus incana,gråor,KA.d/UF.c/KI.0a,d,c,0a,1,"< 1/32 (0,03125)",,,,pending,
102132,Alnus incana,gråor,KA.d/UF.d/KI.0a,d,d,0a,1,"< 1/32 (0,03125)",,,,pending,
102132,Alnus incana,gråor,KA.e/UF.a/KI.0a,e,a,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
102132,Alnus incana,gråor,KA.e/UF.a/KI.bc,e,a,bc,3,"1/8 – 3/8 (–0,375)",,,,pending,
102132,Alnus incana,gråor,KA.e/UF.b/KI.0a,e,b,0a,1,"< 1/32 (0,03125)",,,,pending,
102132,Alnus incana,gråor,KA.e/UF.b/KI.bc,e,b,bc,3,"1/8 – 3/8 (–0,375)",,,,pending,
102132,Alnus incana,gråor,KA.e/UF.c/KI.0a,e,c,0a,1,"< 1/32 (0,03125)",,,,pending,
102132,Alnus incana,gråor,KA.e/UF.d/KI.0a,e,d,0a,1,"< 1/32 (0,03125)",,,,pending,
102132,Alnus incana,gråor,KA.e/UF.e/KI.0a,e,e,0a,1,"< 1/32 (0,03125)",,,,pending,
102132,Alnus incana,gråor,KA.f/UF.a/KI.0a,f,a,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
102132,Alnus incana,gråor,KA.f/UF.a/KI.bc,f,a,bc,4,"3/8 – 4/5 (–0,8)",,,,pending,
102132,Alnus incana,gråor,KA.f/UF.b/KI.0a,f,b,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
102132,Alnus incana,gråor,KA.f/UF.b/KI.bc,f,b,bc,4,"3/8 – 4/5 (–0,8)",,,,pending,
102132,Alnus incana,gråor,KA.f/UF.c/KI.0a,f,c,0a,1,"< 1/32 (0,03125)",,,,pending,
102132,Alnus incana,gråor,KA.f/UF.d/KI.0a,f,d,0a,1,"< 1/32 (0,03125)",,,,pending,
102132,Alnus incana,gråor,KA.f/UF.e/KI.0a,f,e,0a,1,"< 1/32 (0,03125)",,,,pending,
102132,Alnus incana,gråor,KA.g/UF.a/KI.0a,g,a,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
102132,Alnus incana,gråor,KA.g/UF.a/KI.bc,g,a,bc,4,"3/8 – 4/5 (–0,8)",,,,pending,
102132,Alnus incana,gråor,KA.g/UF.b/KI.0a,g,b,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
102132,Alnus incana,gråor,KA.g/UF.b/KI.bc,g,b,bc,4,"3/8 – 4/5 (–0,8)",,,,pending,
102132,Alnus incana,gråor,KA.g/UF.c/KI.0a,g,c,0a,1,"< 1/32 (0,03125)",,,,pending,
102132,Alnus incana,gråor,KA.g/UF.d/KI.0a,g,d,0a,1,"< 1/32 (0,03125)",,,,pending,
102132,Alnus incana,gråor,KA.g/UF.e/KI.0a,g,e,0a,1,"< 1/32 (0,03125)",,,,pending,
102132,Alnus incana,gråor,KA.h/UF.a/KI.0a,h,a,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
102132,Alnus incana,gråor,KA.h/UF.a/KI.bc,h,a,bc,4,"3/8 – 4/5 (–0,8)",,,,pending,
102132,Alnus incana,gråor,KA.h/UF.b/KI.0a,h,b,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
102132,Alnus incana,gråor,KA.h/UF.b/KI.bc,h,b,bc,4,"3/8 – 4/5 (–0,8)",,,,pending,
102132,Alnus incana,gråor,KA.h/UF.c/KI.0a,h,c,0a,1,"< 1/32 (0,03125)",,,,pending,
102132,Alnus incana,gråor,KA.h/UF.c/KI.bc,h,c,bc,3,"1/8 – 3/8 (–0,375)",,,,pending,
102132,Alnus incana,gråor,KA.h/UF.d/KI.0a,h,d,0a,1,"< 1/32 (0,03125)",,,,pending,
102132,Alnus incana,gråor,KA.h/UF.d/KI.bc,h,d,bc,3,"1/8 – 3/8 (–0,375)",,,,pending,
102132,Alnus incana,gråor,KA.h/UF.e/KI.0a,h,e,0a,1,"< 1/32 (0,03125)",,,,pending,
102132,Alnus incana,gråor,KA.h/UF.e/KI.bc,h,e,bc,2,"1/32 – 1/8 (–0,125)",,,,pending,
102132,Alnus incana,gråor,KA.h/UF.f/KI.0a,h,f,0a,1,"< 1/32 (0,03125)",,,,pending,
102132,Alnus incana,gråor,KA.h/UF.f/KI.bc,h,f,bc,1,"< 1/32 (0,03125)",,,,pending,
102132,Alnus incana,gråor,KA.i/UF.a/KI.0a,i,a,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
102132,Alnus incana,gråor,KA.i/UF.a/KI.bc,i,a,bc,3,"1/8 – 3/8 (–0,375)",,,,pending,
102132,Alnus incana,gråor,KA.i/UF.b/KI.0a,i,b,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
102132,Alnus incana,gråor,KA.i/UF.b/KI.bc,i,b,bc,3,"1/8 – 3/8 (–0,375)",,,,pending,
102132,Alnus incana,gråor,KA.i/UF.c/KI.0a,i,c,0a,1,"< 1/32 (0,03125)",,,,pending,
102132,Alnus incana,gråor,KA.i/UF.c/KI.bc,i,c,bc,3,"1/8 – 3/8 (–0,375)",,,,pending,
102132,Alnus incana,gråor,KA.i/UF.d/KI.0a,i,d,0a,1,"< 1/32 (0,03125)",,,,pending,
102132,Alnus incana,gråor,KA.i/UF.d/KI.bc,i,d,bc,3,"1/8 – 3/8 (–0,375)",,,,pending,
102132,Alnus incana,gråor,KA.i/UF.e/KI.0a,i,e,0a,1,"< 1/32 (0,03125)",,,,pending,
102132,Alnus incana,gråor,KA.i/UF.e/KI.bc,i,e,bc,2,"1/32 – 1/8 (–0,125)",,,,pending,
102132,Alnus incana,gråor,KA.i/UF.f/KI.0a,i,f,0a,1,"< 1/32 (0,03125)",,,,pending,
102132,Alnus incana,gråor,KA.i/UF.f/KI.bc,i,f,bc,1,"< 1/32 (0,03125)",,,,pending,
104468,Amblystegium serpens,trådkrypmose,KA.e/UF.a/KI.0a,e,a,0a,1,"< 1/32 (0,03125)",,,,pending,
104468,Amblystegium serpens,trådkrypmose,KA.e/UF.a/KI.bc,e,a,bc,1,"< 1/32 (0,03125)",,,,pending,
104468,Amblystegium serpens,trådkrypmose,KA.e/UF.b/KI.bc,e,b,bc,1,"< 1/32 (0,03125)",,,,pending,
104468,Amblystegium serpens,trådkrypmose,KA.f/UF.a/KI.0a,f,a,0a,1,"< 1/32 (0,03125)",,,,pending,
104468,Amblystegium serpens,trådkrypmose,KA.f/UF.a/KI.bc,f,a,bc,1,"< 1/32 (0,03125)",,,,pending,
104468,Amblystegium serpens,trådkrypmose,KA.f/UF.b/KI.bc,f,b,bc,1,"< 1/32 (0,03125)",,,,pending,
104468,Amblystegium serpens,trådkrypmose,KA.g/UF.a/KI.0a,g,a,0a,1,"< 1/32 (0,03125)",,,,pending,
104468,Amblystegium serpens,trådkrypmose,KA.g/UF.a/KI.bc,g,a,bc,1,"< 1/32 (0,03125)",,,,pending,
104468,Amblystegium serpens,trådkrypmose,KA.g/UF.b/KI.bc,g,b,bc,1,"< 1/32 (0,03125)",,,,pending,
104468,Amblystegium serpens,trådkrypmose,KA.h/UF.a/KI.0a,h,a,0a,1,"< 1/32 (0,03125)",,,,pending,
104468,Amblystegium serpens,trådkrypmose,KA.h/UF.a/KI.bc,h,a,bc,1,"< 1/32 (0,03125)",,,,pending,
104468,Amblystegium serpens,trådkrypmose,KA.h/UF.b/KI.bc,h,b,bc,1,"< 1/32 (0,03125)",,,,pending,
104468,Amblystegium serpens,trådkrypmose,KA.i/UF.a/KI.0a,i,a,0a,1,"< 1/32 (0,03125)",,,,pending,
104468,Amblystegium serpens,trådkrypmose,KA.i/UF.a/KI.bc,i,a,bc,1,"< 1/32 (0,03125)",,,,pending,
104468,Amblystegium serpens,trådkrypmose,KA.i/UF.b/KI.bc,i,b,bc,1,"< 1/32 (0,03125)",,,,pending,
101869,Androsace septentrionalis,smånøkkel,KA.h/UF.g/KI.0a,h,g,0a,1,"< 1/32 (0,03125)",,,,pending,
101869,Androsace septentrionalis,smånøkkel,KA.h/UF.h/KI.0a,h,h,0a,1,"< 1/32 (0,03125)",,,,pending,
101869,Androsace septentrionalis,smånøkkel,KA.i/UF.f/KI.0a,i,f,0a,1,"< 1/32 (0,03125)",,,,pending,
101869,Androsace septentrionalis,smånøkkel,KA.i/UF.g/KI.0a,i,g,0a,1,"< 1/32 (0,03125)",,,,pending,
101869,Androsace septentrionalis,smånøkkel,KA.i/UF.h/KI.0a,i,h,0a,1,"< 1/32 (0,03125)",,,,pending,
103087,Anemone nemorosa,hvitveis,KA.c/UF.a/KI.0a,c,a,0a,4,"3/8 – 4/5 (–0,8)",,,,pending,
103087,Anemone nemorosa,hvitveis,KA.c/UF.b/KI.0a,c,b,0a,3,"1/8 – 3/8 (–0,375)",,,,pending,
103087,Anemone nemorosa,hvitveis,KA.c/UF.c/KI.0a,c,c,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
103087,Anemone nemorosa,hvitveis,KA.c/UF.d/KI.0a,c,d,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
103087,Anemone nemorosa,hvitveis,KA.c/UF.e/KI.0a,c,e,0a,1,"< 1/32 (0,03125)",,,,pending,
103087,Anemone nemorosa,hvitveis,KA.d/UF.a/KI.0a,d,a,0a,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
103087,Anemone nemorosa,hvitveis,KA.d/UF.a/KI.bc,d,a,bc,6,> 4/5 and M,,,,pending,
103087,Anemone nemorosa,hvitveis,KA.d/UF.b/KI.0a,d,b,0a,4,"3/8 – 4/5 (–0,8)",,,,pending,
103087,Anemone nemorosa,hvitveis,KA.d/UF.b/KI.bc,d,b,bc,6,> 4/5 and M,,,,pending,
103087,Anemone nemorosa,hvitveis,KA.d/UF.c/KI.0a,d,c,0a,3,"1/8 – 3/8 (–0,375)",,,,pending,
103087,Anemone nemorosa,hvitveis,KA.d/UF.d/KI.0a,d,d,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
103087,Anemone nemorosa,hvitveis,KA.d/UF.e/KI.0a,d,e,0a,1,"< 1/32 (0,03125)",,,,pending,
103087,Anemone nemorosa,hvitveis,KA.d/UF.f/KI.0a,d,f,0a,1,"< 1/32 (0,03125)",,,,pending,
103087,Anemone nemorosa,hvitveis,KA.e/UF.a/KI.0a,e,a,0a,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
103087,Anemone nemorosa,hvitveis,KA.e/UF.a/KI.bc,e,a,bc,6,> 4/5 and M,,,,pending,
103087,Anemone nemorosa,hvitveis,KA.e/UF.b/KI.0a,e,b,0a,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
103087,Anemone nemorosa,hvitveis,KA.e/UF.b/KI.bc,e,b,bc,6,> 4/5 and M,,,,pending,
103087,Anemone nemorosa,hvitveis,KA.e/UF.c/KI.0a,e,c,0a,4,"3/8 – 4/5 (–0,8)",,,,pending,
103087,Anemone nemorosa,hvitveis,KA.e/UF.d/KI.0a,e,d,0a,3,"1/8 – 3/8 (–0,375)",,,,pending,
103087,Anemone nemorosa,hvitveis,KA.e/UF.e/KI.0a,e,e,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
103087,Anemone nemorosa,hvitveis,KA.e/UF.f/KI.0a,e,f,0a,1,"< 1/32 (0,03125)",,,,pending,
103087,Anemone nemorosa,hvitveis,KA.f/UF.a/KI.0a,f,a,0a,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
103087,Anemone nemorosa,hvitveis,KA.f/UF.a/KI.bc,f,a,bc,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
103087,Anemone nemorosa,hvitveis,KA.f/UF.b/KI.0a,f,b,0a,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
103087,Anemone nemorosa,hvitveis,KA.f/UF.b/KI.bc,f,b,bc,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
103087,Anemone nemorosa,hvitveis,KA.f/UF.c/KI.0a,f,c,0a,4,"3/8 – 4/5 (–0,8)",,,,pending,
103087,Anemone nemorosa,hvitveis,KA.f/UF.d/KI.0a,f,d,0a,3,"1/8 – 3/8 (–0,375)",,,,pending,
103087,Anemone nemorosa,hvitveis,KA.f/UF.e/KI.0a,f,e,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
103087,Anemone nemorosa,hvitveis,KA.f/UF.f/KI.0a,f,f,0a,1,"< 1/32 (0,03125)",,,,pending,
103087,Anemone nemorosa,hvitveis,KA.g/UF.a/KI.0a,g,a,0a,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
103087,Anemone nemorosa,hvitveis,KA.g/UF.a/KI.bc,g,a,bc,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
103087,Anemone nemorosa,hvitveis,KA.g/UF.b/KI.0a,g,b,0a,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
103087,Anemone nemorosa,hvitveis,KA.g/UF.b/KI.bc,g,b,bc,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
103087,Anemone nemorosa,hvitveis,KA.g/UF.c/KI.0a,g,c,0a,4,"3/8 – 4/5 (–0,8)",,,,pending,
103087,Anemone nemorosa,hvitveis,KA.g/UF.d/KI.0a,g,d,0a,3,"1/8 – 3/8 (–0,375)",,,,pending,
103087,Anemone nemorosa,hvitveis,KA.g/UF.e/KI.0a,g,e,0a,3,"1/8 – 3/8 (–0,375)",,,,pending,
103087,Anemone nemorosa,hvitveis,KA.g/UF.f/KI.0a,g,f,0a,1,"< 1/32 (0,03125)",,,,pending,
103087,Anemone nemorosa,hvitveis,KA.h/UF.a/KI.0a,h,a,0a,4,"3/8 – 4/5 (–0,8)",,,,pending,
103087,Anemone nemorosa,hvitveis,KA.h/UF.a/KI.bc,h,a,bc,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
103087,Anemone nemorosa,hvitveis,KA.h/UF.b/KI.0a,h,b,0a,4,"3/8 – 4/5 (–0,8)",,,,pending,
103087,Anemone nemorosa,hvitveis,KA.h/UF.b/KI.bc,h,b,bc,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
103087,Anemone nemorosa,hvitveis,KA.h/UF.c/KI.0a,h,c,0a,4,"3/8 – 4/5 (–0,8)",,,,pending,
103087,Anemone nemorosa,hvitveis,KA.h/UF.c/KI.bc,h,c,bc,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
103087,Anemone nemorosa,hvitveis,KA.h/UF.d/KI.0a,h,d,0a,3,"1/8 – 3/8 (–0,375)",,,,pending,
103087,Anemone nemorosa,hvitveis,KA.h/UF.d/KI.bc,h,d,bc,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
103087,Anemone nemorosa,hvitveis,KA.h/UF.e/KI.0a,h,e,0a,3,"1/8 – 3/8 (–0,375)",,,,pending,
103087,Anemone nemorosa,hvitveis,KA.h/UF.e/KI.bc,h,e,bc,4,"3/8 – 4/5 (–0,8)",,,,pending,
103087,Anemone nemorosa,hvitveis,KA.h/UF.f/KI.0a,h,f,0a,1,"< 1/32 (0,03125)",,,,pending,
103087,Anemone nemorosa,hvitveis,KA.h/UF.f/KI.bc,h,f,bc,3,"1/8 – 3/8 (–0,375)",,,,pending,
103087,Anemone nemorosa,hvitveis,KA.i/UF.a/KI.0a,i,a,0a,4,"3/8 – 4/5 (–0,8)",,,,pending,
103087,Anemone nemorosa,hvitveis,KA.i/UF.a/KI.bc,i,a,bc,4,"3/8 – 4/5 (–0,8)",,,,pending,
103087,Anemone nemorosa,hvitveis,KA.i/UF.b/KI.0a,i,b,0a,4,"3/8 – 4/5 (–0,8)",,,,pending,
103087,Anemone nemorosa,hvitveis,KA.i/UF.b/KI.bc,i,b,bc,4,"3/8 – 4/5 (–0,8)",,,,pending,
103087,Anemone nemorosa,hvitveis,KA.i/UF.c/KI.0a,i,c,0a,3,"1/8 – 3/8 (–0,375)",,,,pending,
